94 154.249 2.38407
95 326.386 3.57102
96 448.409 3.63615
97 90.121 1.9162
98 402.482 3.60566
99 326.283 3.57099
100 522.265 3.69575
101 212.33 2.98186
102 143.012 2.28822
103 367.046 3.58673
104 278.347 3.56201
105 222.28 3.17507
106 214.217 3.00924
107 265.394 3.56148
108 426.673 3.62097
109 74.0818 1.83442
110 192.254 2.74572
111 150.13 2.34836
112 106.15 2.01325
113 250.187 3.54424
114 182.302 2.64458
115 98.0999 1.96264
116 250.333 3.54462
117 376.364 3.59127
118 154.249 2.38407
119 163.259 2.4644
120 200.318 2.83318
121 214.645 3.01574
122 162.271 2.45544
123 206.195 2.90196
124 177.286 2.59563
125 150.218 2.34912
126 97.9952 1.962
127 438.763 3.62926
128 213.297 2.99566
129 160.168 2.43649
130 200.233 2.83223
131 229.919 3.42454
132 161.393 2.44751
133 215.044 3.02188
134 808.848 3.98287
135 197.446 2.8013
136 150.218 2.34912
137 80.5135 1.86535
138 414.068 3.61277
139 138.164 2.24844
140 214.217 3.00924
141 100.119 1.97498
142 129.203 2.17759
143 276.488 3.56188
144 375.134 3.59066
145 144.211 2.29822
146 226.441 3.37469
147 149.146 2.33993
148 284.245 3.56252
149 222.601 3.18774
150 292.415 3.56351
151 378.916 3.59257
152 429.594 3.62293
153 116.115 2.08091
154 75.0666 1.83899
155 204.308 2.87926
156 182.133 2.64292
157 162.271 2.45544
158 215.206 3.02442
159 116.079 2.08065
160 84.08 1.88357
161 330.461 3.57228
162 313.348 3.5675
163 204.351 2.87977
164 166.174 2.49104
165 138.121 2.24809
166 136.191 2.23254
167 102.132 1.98752
168 279.678 3.56211
169 364.393 3.5855
170 370.77 3.58851
171 208.234 2.92733
172 178.226 2.60472
173 344.659 3.57722
174 180.243 2.62435
175 306.355 3.56594
176 250.333 3.54462
177 657.766 3.82528
178 152.192 2.36616
179 242.313 3.5158
180 248.301 3.53884
181 370.566 3.58841
182 171.217 2.53789
183 122.164 2.12454
184 260.116 3.56035
185 164.199 2.47296
186 300.434 3.56479
187 168.234 2.51006
188 253.367 3.55157
189 326.429 3.57103
190 176.215 2.58533
191 207.247 2.91494
192 236.055 3.47964
193 84.08 1.88357
194 170.207 2.52843
195 116.479 2.08348
196 186.592 2.68745
197 318.323 3.56875
198 174.156 2.56566
199 236.35 3.4817
200 144.215 2.29824
201 428.603 3.62226
202 103.166 1.99406
203 455.815 3.6416
204 200.232 2.83221
205 156.224 2.40141
206 136.191 2.23254
207 126.196 2.15464
208 236.227 3.48085
209 350.582 3.57954
210 298.333 3.56443
211 116.158 2.08122
212 151.635 2.36133
213 206.279 2.90299
214 167.192 2.50041
215 136.148 2.23219
216 101.147 1.98136
217 516.405 3.69065
218 277.263 3.56193
219 340.497 3.57568
220 178.228 2.60473
221 124.137 2.13917
222 126.584 2.15757
223 341.487 3.57604
224 372.539 3.58937
225 132.227 2.2011
226 136.234 2.23288
227 168.191 2.50966
228 170.207 2.52843
229 142.583 2.28466
230 194.183 2.7661
231 226.269 3.37148
232 117.189 2.08852
233 281.69 3.56228
234 60.0983 1.77569
235 59.1103 1.77197
236 625.55 3.79293
237 317.595 3.56856
238 192.297 2.74617
239 164.201 2.47297
240 130.185 2.18518
241 171.283 2.53851
242 122.164 2.12454
243 295.332 3.56394
244 113.158 2.06027
245 271.396 3.56162
246 197.317 2.79989
247 483.663 3.66323
248 58.0791 1.76815
249 266.532 3.56149
250 142.282 2.28217
251 148.159 2.33151
252 164.204 2.473
253 380.412 3.59335
254 212.329 2.98184
255 270.366 3.56158
256 298.298 3.56442
257 589.083 3.7573
258 309.361 3.56658
259 323.432 3.57016
260 449.85 3.6372
261 78.4976 1.85538
262 89.0932 1.91049
263 187.068 2.69226
264 511.15 3.68612
265 210.313 2.95431
266 144.17 2.29787
267 364.351 3.58548
268 316.432 3.56826
269 404.156 3.60666
270 223.227 3.22249
271 370.566 3.58841
272 161.157 2.44539
273 214.26 3.00989
274 116.093 2.08076
275 228.288 3.40395
276 317.211 3.56846
277 110.177 2.03994
278 269.123 3.56155
279 150.218 2.34912
280 320.041 3.56921
281 286.713 3.56278
282 212.415 2.98305
283 233.349 3.45858
284 390.432 3.59873
285 147.002 2.32169
286 112.127 2.05318
287 382.591 3.59449
288 198.136 2.80888
289 188.333 2.70515
290 122.121 2.12422
291 123.152 2.13184
292 345.906 3.5777
293 194.229 2.76658
294 294.472 3.56381
295 158.238 2.41926
296 174.194 2.56603
297 137.179 2.24048
298 555.752 3.72589
299 146.227 2.31514
300 1297.12 4.44444
301 388.394 3.59761
302 418.609 3.61567
303 368.552 3.58745
304 133.189 2.20866
305 198.221 2.80981
306 162.227 2.45504
307 498.329 3.67527
308 156.609 2.40482
309 183.225 2.65372
310 142.583 2.28466
311 164.275 2.47364
312 172.265 2.54775
313 128.212 2.16998
314 196.2 2.78774
315 240.213 3.50527
316 350.451 3.57949
317 310.43 3.56682
318 128.255 2.17031
319 235.837 3.47809
320 192.124 2.74435
321 202.251 2.85521
322 157.296 2.4109
323 150.218 2.34912
324 318.364 3.56876
325 750.7 3.92153
326 367.319 3.58686
327 202.211 2.85475
328 122.168 2.12457
329 90.121 1.9162
330 210.313 2.95431
331 110.539 2.04239
332 148.203 2.33189
333 170.596 2.53207
334 308.306 3.56635
335 200.361 2.83366
336 86.1323 1.89441
337 196.245 2.78822
338 613.138 3.78067
339 90.0349 1.91572
340 114.124 2.06696
341 180.157 2.62351
342 270.237 3.56158
343 298.461 3.56445
344 472.743 3.65455
345 276.212 3.56186
346 182.172 2.64329
347 135.206 2.22466
348 318.323 3.56875
349 135.186 2.2245
350 162.185 2.45466
351 348.476 3.5787
352 268.35 3.56153
353 340.413 3.57565
354 621.64 3.78906
355 154.249 2.38407
356 122.164 2.12454
357 505.199 3.68105
358 230.215 3.42791
359 260.326 3.56048
360 390.556 3.5988
361 263.89 3.56147
362 262.43 3.56135
363 178.226 2.60472
364 222.237 3.17351
365 314.462 3.56777
366 320.339 3.56929
367 272.382 3.56166
368 477.375 3.6582
369 154.594 2.38708
370 222.366 3.1783
371 226.355 3.3731
372 328.488 3.57166
373 388.293 3.59755
374 297.519 3.56429
375 164.201 2.47297
376 452.369 3.63905
377 199.272 2.82146
378 345.648 3.5776
379 214.344 3.01117
380 242.441 3.5164
381 184.275 2.66417
382 154.249 2.38407
383 225.246 3.34964
384 322.421 3.56987
385 389.317 3.59811
386 282.332 3.56233
387 172.265 2.54775
388 258.398 3.55895
389 129.18 2.17741
390 392.9 3.60011
391 107.153 2.01981
392 279.101 3.56206
393 307.818 3.56625
394 192.125 2.74437
395 250.29 3.54451
396 244.311 3.52456
397 142.116 2.2808
398 236.355 3.48174
399 136.148 2.23219
400 310.683 3.56688
401 365.962 3.58623
402 169.608 2.52284
403 87.1204 1.89972
404 330.332 3.57224
405 338.266 3.57489
406 255.482 3.55528
407 441.636 3.63129
408 122.164 2.12454
409 154.249 2.38407
410 402.565 3.60571
411 724.187 3.89375
412 206.281 2.90301
413 509.421 3.68464
414 215.211 3.0245
415 84.1164 1.88376
416 69.0653 1.81202
417 104.109 2.00007
418 681.773 3.84979
419 114.186 2.06739
420 284.313 3.56253
421 138.991 2.25516
422 107.153 2.01981
423 129.587 2.18055
424 474.716 3.6561
425 354.376 3.5811
426 452.35 3.63904
427 156.265 2.40178
428 104.171 2.00046
429 238.241 3.49399
430 706.14 3.87496
431 116.205 2.08154
432 582.624 3.75111
433 116.115 2.08091
434 134.174 2.21645
435 68.0773 1.80779
436 316.478 3.56828
437 394.434 3.60098
438 181.318 2.63488
439 144.255 2.29858
440 310.514 3.56684
441 192.297 2.74617
442 158.115 2.41817
443 300.156 3.56474
444 182.155 2.64312
445 737.73 3.90792
446 259.734 3.56008
447 426.673 3.62097
448 138.164 2.24844
449 187.63 2.69798
450 200.236 2.83226
451 464.076 3.64784
452 630.938 3.79829
453 346.374 3.57788
454 78.0705 1.8533
455 613.566 3.78109
456 428.604 3.62227
457 120.148 2.10979
458 214.217 3.00924
459 136.194 2.23256
460 650.974 3.8184
461 361.776 3.58432
462 356.629 3.58206
463 236.269 3.48114
464 228.243 3.40333
465 172.265 2.54775
466 551.289 3.72178
467 262.285 3.56131
468 330.398 3.57226
469 164.244 2.47336
470 377.064 3.59163
471 102.089 1.98725
472 398.472 3.6033
473 226.27 3.37151
474 142.179 2.28132
475 186.207 2.68355
476 314.46 3.56777
477 172.265 2.54775
478 462.454 3.6466
479 116.072 2.08061
480 184.275 2.66417
481 296.403 3.56411
482 285.687 3.56267
483 122.164 2.12454
484 474.001 3.65554
485 387.392 3.59706
486 116.158 2.08122
487 60.095 1.77568
488 264.394 3.56147
489 140.137 2.26451
490 128.212 2.16998
491 144.211 2.29822
492 134.218 2.2168
493 162.017 2.45314
494 282.337 3.56233
495 422.924 3.61848
496 303.845 3.56543
497 186.334 2.68484
498 183.184 2.65332
499 390.556 3.5988
500 480.684 3.66084
501 98.143 1.9629
502 160.212 2.43689
503 366.067 3.58628
504 110.111 2.03949
505 103.08 1.99351
506 106.165 2.01335
507 136.234 2.23288
508 198.264 2.81028
509 163.173 2.46362
510 410.405 3.61048
511 89.1362 1.91073
512 119.121 2.10236
513 381.372 3.59385
514 261.339 3.561
515 759.67 3.93096
516 212.244 2.98065
517 239.312 3.5003
518 285.303 3.56263
519 196.286 2.78867
520 405.574 3.60752
521 86.1323 1.89441
522 241.47 3.51175
523 543.609 3.71478
524 280.341 3.56216
525 270.366 3.56158
526 191.999 2.74305
527 288.379 3.56298
528 186.334 2.68484
529 480.422 3.66063
530 373.4 3.58979
531 426.673 3.62097
532 314.46 3.56777
533 180.182 2.62374
534 157.555 2.41319
535 534.956 3.70698
536 218.204 3.07542
537 294.303 3.56378
538 464.868 3.64845
539 109.794 2.03737
540 104.148 2.00031
541 249.103 3.54123
542 206.026 2.8999
543 147.131 2.32278
544 148.245 2.33224
545 151.163 2.35725
546 143.614 2.29323
547 361.372 3.58413
548 352.857 3.58047
549 108.138 2.02631
550 67.0892 1.80361
551 202.251 2.85521
552 270.451 3.56159
553 134.218 2.2168
554 120.148 2.10979
555 102.132 1.98752
556 192.211 2.74527
557 229.71 3.4221
558 126.11 2.15399
559 310.476 3.56683
560 466.469 3.64967
561 418.281 3.61546
562 198.302 2.8107
563 207.107 2.91319
564 122.164 2.12454
565 136.151 2.23222
566 149.233 2.34067
567 142.239 2.28181
568 356.455 3.58198
569 172.308 2.54816
570 108.071 2.02587
571 475.682 3.65686
572 196.286 2.78867
573 262.43 3.56135
574 462.108 3.64634
575 128.985 2.17591
576 564.091 3.73363
577 286.322 3.56274
578 552.599 3.72298
579 368.363 3.58736
580 172.178 2.54694
581 285.212 3.56262
582 444.696 3.63347
583 361.657 3.58426
584 126.156 2.15434
585 126.196 2.15464
586 188.266 2.70445
587 344.837 3.57729
588 102.175 1.98779
589 348.476 3.5787
590 168.276 2.51045
591 411.166 3.61095
592 244.372 3.52481
593 159.613 2.43153
594 146.227 2.31514
595 531.431 3.70384
596 830.814 4.00609
597 333.856 3.57338
598 362.06 3.58444
599 60.0553 1.77553
600 61.0831 1.77945
601 366.498 3.58648
602 238.281 3.49423
603 243.019 3.51903
604 208.21 2.92703
605 178.229 2.60475
606 329.824 3.57208
607 418.566 3.61564
608 154.249 2.38407
609 104.148 2.00031
610 132.201 2.20089
611 260.761 3.56073
612 129.074 2.1766
613 464.119 3.64787
614 1349.47 4.48132
615 514.144 3.68869
616 130.185 2.18518
617 163.387 2.46556
618 421.898 3.61781
619 89.1362 1.91073
620 156.265 2.40178
621 248.359 3.53901
622 396.522 3.60217
623 184.257 2.66399
624 108.138 2.02631
625 539.447 3.71101
626 340.499 3.57569
627 137.136 2.24013
628 198.217 2.80977
629 121.18 2.11731
630 320.041 3.56921
631 625.582 3.79296
632 291.943 3.56344
633 242.123 3.51491
634 171.28 2.53848
635 264.434 3.56147
636 270.366 3.56158
637 286.322 3.56274
638 244.289 3.52447
639 212.29 2.9813
640 194.225 2.76655
641 168.62 2.51364
642 86.1323 1.89441
643 73.1368 1.83008
644 136.234 2.23288
645 138.164 2.24844
646 146.141 2.31441
647 192.253 2.7457
648 247.677 3.53687
649 288.28 3.56297
650 151.163 2.35725
651 164.201 2.47297
652 149.188 2.34029
653 232.409 3.45022
654 206.324 2.90354
655 184.275 2.66417
656 678.59 3.84653
657 154.208 2.38371
658 374.816 3.5905
659 178.271 2.60515
660 284.263 3.56252
661 178.301 2.60545
662 196.286 2.78867
663 190.281 2.72517
664 387.514 3.59712
665 278.43 3.56201
666 66.1011 1.79949
667 499.145 3.67595
668 202.247 2.85517
669 108.141 2.02633
670 675.599 3.84346
671 154.208 2.38371
672 118.174 2.09555
673 311.4 3.56704
674 134.174 2.21645
675 135.206 2.22466
676 284.477 3.56254
677 500.665 3.67722
678 152.19 2.36614
679 340.63 3.57573
680 99.1542 1.96905
681 258.354 3.55891
682 228.243 3.40333
683 355.347 3.58151
684 140.18 2.26486
685 223.273 3.22637
686 347.167 3.57819
687 213.403 2.99721
688 323.129 3.57007
689 88.1051 1.90507
690 203.345 2.86791
691 242.441 3.5164
692 156.265 2.40178
693 102.132 1.98752
694 358.556 3.58289
695 402.479 3.60566
696 251.325 3.54711
697 253.083 3.551
698 462.402 3.64656
699 206.324 2.90354
700 74.1539 1.83475
701 152.147 2.36577
702 250.252 3.54441
703 546.778 3.71766
704 206.279 2.90299
705 114.186 2.06739
706 361.751 3.5843
707 255.482 3.55528
708 78.0424 1.85317
709 252.306 3.54936
710 149.233 2.34067
711 342.297 3.57634
712 308.374 3.56637
713 247.722 3.53701
714 322.401 3.56986
715 226.312 3.37229
716 165.232 2.48239
717 76.1209 1.84395
718 148.2 2.33186
719 170.292 2.52922
720 353.539 3.58075
721 53.0626 1.75041
722 317.722 3.5686
723 102.175 1.98779
724 325.187 3.57066
725 358.385 3.58282
726 250.332 3.54462
727 202.4 2.85693
728 204.179 2.87773
729 367.243 3.58683
730 220.307 3.11903
731 130.228 2.18551
732 204.221 2.87823
733 98.143 1.9629
734 434.962 3.62661
735 432.178 3.62469
736 165.189 2.482
737 140.223 2.26522
738 780.938 3.95339
739 410.417 3.61048
740 228.371 3.40509
741 164.201 2.47297
742 269.49 3.56156
743 280.445 3.56217
744 88.1051 1.90507
745 116.158 2.08122
746 438.205 3.62887
747 269.338 3.56155
748 196.286 2.78867
749 496.465 3.67372
750 216.319 3.04232
751 114.142 2.06709
752 156.265 2.40178
753 300.309 3.56477
754 261.94 3.56122
755 122.164 2.12454
756 332.306 3.57287
757 252.309 3.54937
758 185.35 2.67493
759 342.386 3.57637
760 225.289 3.35068
761 146.184 2.31478
762 226.317 3.37238
763 92.117 1.92746
764 169.178 2.51883
765 156.265 2.40178
766 290.44 3.56324
767 402.461 3.60565
768 479.01 3.6595
769 238.409 3.49501
770 424.659 3.61963
771 489.608 3.66806
772 350.324 3.57944
773 184.411 2.66553
774 396.69 3.60227
775 879.856 4.05776
776 238.105 3.49315
777 90.121 1.9162
778 135.206 2.22466
779 414.799 3.61323
780 546.778 3.71766
781 166.131 2.49064
782 184.237 2.66379
783 494.475 3.67207
784 184.318 2.6646
785 592.683 3.76076
786 184.275 2.66417
787 59.0672 1.77181
788 198.291 2.81058
789 323.304 3.57012
790 604.813 3.77252
791 413.596 3.61247
792 219.946 3.1108
793 156.265 2.40178
794 263.13 3.56145
795 302.406 3.56516
796 198.151 2.80904
797 154.185 2.38351
798 213.34 2.99629
799 130.228 2.18551
800 354.798 3.58128
801 130.188 2.1852
802 108.138 2.02631
803 392.239 3.59974
804 74.0785 1.8344
805 265.933 3.56148
806 206.324 2.90354
807 102.178 1.98781
808 733.927 3.90394
809 436.356 3.62758
810 300.309 3.56477
811 284.477 3.56254
812 122.121 2.12422
813 182.172 2.64329
814 329.756 3.57205
815 414.533 3.61306
816 276.283 3.56187
817 396.648 3.60224
818 188.055 2.70231
819 214.217 3.00924
820 146.227 2.31514
821 142.239 2.28181
822 194.191 2.76618
823 203.237 2.86666
824 300.309 3.56477
825 166.174 2.49104
826 300.435 3.56479
827 246.431 3.53265
828 238.157 3.49348
829 286.409 3.56275
830 288.381 3.56298
831 160.32 2.43786
832 122.549 2.12738
833 224.255 3.32039
834 219.281 3.09656
835 264.25 3.56147
836 514.692 3.68916
837 281.477 3.56226
838 431.468 3.62421
839 197.276 2.79943
840 514.083 3.68864
841 168.107 2.50888
842 371.515 3.58887
843 266.314 3.56149
844 341.358 3.576
845 86.1356 1.89443
846 86.0892 1.89418
847 174.174 2.56584
848 149.233 2.34067
849 164.201 2.47297
850 428.52 3.62221
851 194.183 2.7661
852 413.533 3.61243
853 75.0666 1.83899
854 364.061 3.58535
855 228.414 3.40568
856 461.143 3.64561
857 201.352 2.84491
858 323.346 3.57013
859 186.228 2.68377
860 286.407 3.56275
861 187.861 2.70033
862 317.221 3.56847
863 234.188 3.46556
864 89.1362 1.91073
865 120.192 2.11011
866 121.18 2.11731
867 588.858 3.75708
868 161.672 2.45003
869 136.234 2.23288
870 496.422 3.67368
871 105.162 2.00684
872 100.159 1.97523
873 158.281 2.41964
874 132.158 2.20055
875 202.552 2.85869
876 136.234 2.23288
877 384.42 3.59546
878 186.291 2.68441
879 142.156 2.28113
880 120.192 2.11011
881 136.234 2.23288
882 132.202 2.2009
883 84.08 1.88357
884 144.211 2.29822
885 208.21 2.92703
886 192.328 2.7465
887 172.265 2.54775
888 232.273 3.44895
889 164.201 2.47297
890 292.368 3.5635
891 228.672 3.40915
892 156.184 2.40106
893 266.376 3.56149
894 398.393 3.60325
895 310.284 3.56679
896 136.148 2.23219
897 112.986 2.05908
898 182.218 2.64375
899 318.13 3.5687
900 136.234 2.23288
901 412.818 3.61198
902 320.422 3.56931
903 97.0937 1.95657
904 266.42 3.56149
905 236.307 3.4814
906 106.12 2.01306
907 404.404 3.60681
908 238.367 3.49476
909 292.211 3.56348
910 120.147 2.10978
911 162.378 2.4564
912 92.0938 1.92733
913 234.408 3.46732
914 188.221 2.704
915 144.17 2.29787
916 318.32 3.56875
917 479.01 3.6595
918 120.107 2.10949
919 178.229 2.60475
920 60.052 1.77551
921 370.447 3.58835
922 198.106 2.80854
923 308.456 3.56638
924 180.287 2.62477
925 129.159 2.17725
926 30.026 1.68579
927 254.238 3.55321
928 138.124 2.24812
929 356.54 3.58202
930 718.869 3.8882
931 178.271 2.60515
932 747.829 3.91851
933 203.259 2.86691
934 124.996 2.1456
935 407.914 3.60894
936 162.017 2.45314
937 141.598 2.27652
938 194.184 2.76611
939 566.665 3.73603
940 116.072 2.08061
941 547.989 3.71876
942 454.439 3.64058
943 332.346 3.57288
944 107.153 2.01981
945 190.128 2.72359
946 1155.34 4.32909
947 102.158 1.98769
948 167.119 2.49974
949 373.318 3.58975
950 308.328 3.56636
951 200.318 2.83318
952 128.169 2.16965
953 193.285 2.75658
954 287.162 3.56284
955 69.1051 1.81219
956 323.386 3.57014
957 679.611 3.84757
958 132.115 2.20022
959 155.155 2.392
960 446.662 3.63489
961 206.238 2.90248
962 150.218 2.34912
963 316.137 3.56819
964 186.291 2.68441
965 148.202 2.33187
966 148.202 2.33187
967 424.657 3.61963
968 162.271 2.45544
969 138.121 2.24809
970 202.292 2.85569
971 170.292 2.52922
972 266.336 3.56149
973 316.432 3.56826
974 121.135 2.11699
975 163.001 2.46206
976 223.182 3.21904
977 149.894 2.34634
978 422.823 3.61841
979 149.233 2.34067
980 120.192 2.11011
981 104.148 2.00031
982 90.0779 1.91596
983 137.139 2.24016
984 354.486 3.58115
985 253.423 3.55168
986 370.482 3.58837
987 218.088 3.07326
988 184.237 2.66379
989 130.185 2.18518
990 330.31 3.57223
991 222.366 3.1783
992 114.186 2.06739
993 277.144 3.56192
994 256.424 3.55665
995 614.172 3.78169
996 128.212 2.16998
997 415.524 3.61369
998 158.241 2.41929
999 250.27 3.54446
1000 150.218 2.34912
1001 189.74 2.71958
1002 226.227 3.37069
1003 346.461 3.57791
1004 152.147 2.36577
1005 247.719 3.537
1006 372.544 3.58937
1007 96.9433 1.95567
1008 438.623 3.62916
1009 80.5135 1.86535
1010 375.864 3.59102
1011 144.255 2.29858
1012 144.103 2.29731
1013 543.871 3.71501
1014 170.249 2.52882
1015 281.347 3.56225
1016 73.0938 1.82989
1017 205.639 2.8952
1018 621.932 3.78934
1019 222.323 3.17667
1020 90.121 1.9162
1021 252.138 3.54899
1022 146.186 2.31479
1023 230.215 3.42791
1024 198.133 2.80884
1025 204.652 2.88335
1026 208.167 2.92648
1027 128.556 2.17262
1028 362.4 3.5846
1029 134.087 2.21576
1030 198.217 2.80977
1031 110.132 2.03964
1032 179.216 2.61432
1033 286.236 3.56273
1034 334.521 3.5736
1035 285.896 3.56269
1036 222.505 3.18375
1037 303.482 3.56536
1038 200.233 2.83223
1039 358.428 3.58284
1040 167.119 2.49974
1041 214.26 3.00989
1042 116.16 2.08123
1043 114.169 2.06727
1044 154.249 2.38407
1045 158.238 2.41926
1046 404.54 3.60689
1047 323.798 3.57026
1048 181.447 2.63615
1049 792.848 3.96596
1050 178.984 2.61207
1051 218.29 3.07704
1052 555.564 3.72571
1053 176.124 2.58446
1054 104.174 2.00048
1055 332.432 3.57291
1056 124.137 2.13917
1057 102.132 1.98752
1058 168.15 2.50928
1059 575.56 3.7444
1060 387.813 3.59729
1061 136.191 2.23254
1062 362.394 3.58459
1063 391.374 3.59925
1064 606.771 3.77443
1065 343.427 3.57676
1066 419.559 3.61628
1067 150.174 2.34875
1068 189.233 2.71436
1069 160.168 2.43649
1070 138.102 2.24794
1071 161.091 2.44479
1072 1701.2 4.64588
1073 160.211 2.43688
1074 120.222 2.11033
1075 118.088 2.09493
1076 151.163 2.35725
1077 149.233 2.34067
1078 101.103 1.98108
1079 203.345 2.86791
1080 224.213 3.31883
1081 208.085 2.92544
1082 156.308 2.40216
1083 150.218 2.34912
1084 490.636 3.6689
1085 324.433 3.57044
1086 296.616 3.56414
1087 465.493 3.64892
1088 364.104 3.58537
1089 156.222 2.4014
1090 440.413 3.63042
1091 290.439 3.56324
1092 164.199 2.47296
1093 282.183 3.56232
1094 229.071 3.4143
1095 433.337 3.62549
1096 215 3.0212
1097 107.539 2.02235
1098 99.1741 1.96917
1099 278.344 3.56201
1100 130.188 2.1852
1101 308.456 3.56638
1102 182.69 2.64841
1103 117.148 2.08823
1104 234.377 3.46707
1105 142.196 2.28146
1106 154.249 2.38407
1107 284.095 3.5625
1108 136.234 2.23288
1109 87.1204 1.89972
1110 242.398 3.5162
1111 225.249 3.34972
1112 319.829 3.56915
1113 406.925 3.60834
1114 339.986 3.5755
1115 368.574 3.58746
1116 409.779 3.61009
1117 246.299 3.53218
1118 168.107 2.50888
1119 262.43 3.56135
1120 123.152 2.13184
1121 353.763 3.58085
1122 256.341 3.55654
1123 142.969 2.28786
1124 186.334 2.68484
1125 283.794 3.56247
1126 258.229 3.55878
1127 327.12 3.57124
1128 99.1741 1.96917
1129 301.508 3.56499
1130 93.1265 1.93325
1131 111.142 2.04647
1132 220.35 3.12004
1133 315.923 3.56813
1134 203.022 2.86415
1135 375.727 3.59095
1136 258.354 3.55891
1137 399.437 3.60386
1138 133.212 2.20884
1139 232.278 3.449
1140 270.366 3.56158
1141 218.25 3.07628
1142 444.435 3.63328
1143 158.281 2.41964
1144 408.452 3.60927
1145 157.296 2.4109
1146 147.431 2.32532
1147 200.152 2.83131
1148 140.186 2.26492
1149 192.297 2.74617
1150 379.495 3.59287
1151 315.582 3.56805
1152 120.148 2.10979
1153 292.37 3.5635
1154 278.344 3.56201
1155 150.13 2.34836
1156 196.286 2.78867
1157 338.439 3.57495
1158 87.1204 1.89972
1159 126.132 2.15415
1160 539.084 3.71069
1161 269.298 3.56155
1162 129.157 2.17723
1163 137.179 2.24048
1164 100.024 1.9744
1165 630.108 3.79746
1166 246.215 3.53188
1167 302.365 3.56515
1168 151.206 2.35762
1169 219.685 3.10508
1170 133.189 2.20866
1171 180.205 2.62397
1172 156.265 2.40178
1173 152.19 2.36614
1174 71.0779 1.82083
1175 251.156 3.5467
1176 204.33 2.87951
1177 206.324 2.90354
1178 696.249 3.86472
1179 180.201 2.62393
1180 182.172 2.64329
1181 302.449 3.56516
1182 373.186 3.58969
1183 232.278 3.449
1184 248.279 3.53877
1185 272.771 3.56168
1186 232.273 3.44895
1187 571.109 3.7402
1188 128.942 2.17558
1189 528.948 3.70163
1190 265.328 3.56148
1191 330.809 3.57239
1192 100.159 1.97523
1193 132.202 2.2009
1194 298.547 3.56446
1195 314.404 3.56776
1196 396.441 3.60212
1197 314.332 3.56774
1198 275.195 3.5618
1199 124.076 2.13871
1200 191.268 2.73541
1201 270.237 3.56158
1202 150.218 2.34912
1203 270.323 3.56158
1204 378.249 3.59223
1205 173.168 2.55629
1206 460.434 3.64507
1207 293.366 3.56364
1208 562.564 3.7322
1209 165.189 2.482
1210 144.255 2.29858
1211 268.353 3.56153
1212 298.419 3.56444
1213 252.263 3.54927
1214 88.1482 1.9053
1215 148.202 2.33187
1216 255.977 3.55602
1217 137.136 2.24013
1218 138.164 2.24844
1219 466.353 3.64959
1220 370.566 3.58841
1221 441.397 3.63112
1222 390.248 3.59863
1223 142.239 2.28181
1224 194.27 2.76702
1225 146.184 2.31478
1226 363.388 3.58504
1227 474.656 3.65605
1228 136.191 2.23254
1229 197.236 2.799
1230 419.385 3.61617
1231 208.21 2.92703
1232 108.141 2.02633
1233 280.39 3.56216
1234 192.254 2.74572
1235 250.333 3.54462
1236 380.354 3.59332
1237 421.509 3.61755
1238 118.176 2.09556
1239 697.611 3.86612
1240 336.738 3.57436
1241 158.238 2.41926
1242 168.147 2.50925
1243 146.141 2.31441
1244 416.573 3.61436
1245 122.125 2.12425
