31662,19.5
31669,16.0
32906,15.8
33342,17.9
34613,15.9
35107,16.7
35396,16.9
35432,19.3
35670,19.3
36017,19.1
36183,16.0
36236,15.8
36284,14.9
37336,15.6
37638,19.4
37655,17.9
38071,19.6
38086,17.4
38239,18.2
39565,18.5
39572,16.4
39796,15.7
40263,17.6
40267,15.4
40329,17.6
41429,20.5
41440,19.9
42286,16.4
48603,17.6
52340,17.7
52381,20.0
52387,17.8
52689,18.8
52750,16.3
52760,17.5
52761,17.8
52762,14.8
52768,15.8
53110,16.6
53319,15.2
53409,18.7
53426,17.1
53429,18.9
53430,16.6
53435,14.6
53550,19.0
53789,17.3
54071,17.2
54401,17.1
54509,22.7
54660,17.8
54686,16.4
54690,17.1
54789,14.9
55408,18.5
55532,16.1
65674,17.8
65679,19.4
65690,19.2
65706,16.5
65717,20.9
65733,18.3
65803,18.0
65909,19.2
65996,18.4
66008,16.0
66063,18.1
66146,14.6
66251,16.9
66253,18.2
66272,17.1
66391,16.5
66400,19.3
66407,19.0
66959,16.6
67367,17.0
67381,19.8
67399,18.1
68031,18.0
68063,15.4
68216,16.4
68267,16.8
68278,18.3
68346,16.7
68347,19.9
68348,14.2
68350,15.9
68359,17.8
68372,18.8
68548,16.5
68950,16.4
69230,17.5
85182,17.1
85184,18.3
85236,18.6
85275,16.2
85490,14.7
85585,21.6
85628,16.9
85640,21.1
85709,15.8
85713,15.6
85770,20.5
85774,19.2
85804,15.3
85818,15.5
85839,16.4
85867,18.0
85938,18.6
85953,18.0
85989,17.1
85990,20.0
86039,15.9
86067,16.3
86324,15.7
86326,17.3
86450,18.2
86666,16.798
86667,17.4
86819,17.4
86829,15.9
86878,17.6
87024,18.7
87025,17.9
87309,17.7
87311,16.4
87684,16.0
88188,16.0
88213,19.7
88254,17.6
88263,15.4
88264,17.0
88710,17.6
88959,17.4
89136,20.2
89355,15.5
89830,14.9
89958,17.0
89959,16.4
90075,15.1
90147,18.3
90367,17.7
90373,18.6
90403,17.6
90416,18.5
96189,16.4
96315,17.0
96536,15.3
96590,16.2
96631,18.1
96744,14.7
97725,18.7
98943,18.5
99248,16.2
99799,18.3
99907,17.9
99935,15.9
99942,19.7
100004,16.4
100085,17.8
100756,16.1
100926,16.7
101869,19.3
101873,16.3
101955,20.9
102873,17.6
103067,16.6
105140,15.8
105141,18.8
106538,16.1
106589,16.0
108519,17.9
108906,17.7
111253,15.1
112221,15.6
112985,15.5
115052,17.3
136564,19.1
136582,20.1
136617,17.7
136618,16.8
136635,18.9
136745,18.0
136770,20.4
136773,18.6
136793,18.4
136795,18.1
136818,19.1
136839,18.8
136849,17.6
136874,15.7
136897,18.4
136900,17.3
136923,16.2
136993,17.7
137032,16.6
137044,16.6
137052,16.9
137062,16.5
137064,18.9
137078,16.2
137084,16.2
137099,18.2
137108,17.9
137120,18.1
137125,18.5
137126,18.0
137158,17.9
137170,14.5
137175,18.4
137199,16.9
137427,15.1
137671,18.5
137799,18.5
137802,17.0
137805,16.6
137911,17.6
137924,17.2
137925,15.9
138013,14.6
138095,15.9
138127,17.0
138155,17.2
138175,20.3
138205,15.0
138258,19.1
138325,16.7
138359,17.9
138404,19.1
138524,16.7
138727,19.0
138815,18.0
138846,15.8
138847,16.9
138852,20.2
138859,18.9
138877,16.6
138883,16.7
138893,18.0
138911,19.1
138925,15.9
138937,17.4
138947,18.7
138971,18.4
139047,17.2
139056,18.9
139211,18.0
139289,17.6
139345,16.8
139359,16.7
139622,18.4
140039,18.4
140158,18.2
140288,16.5
140333,18.8
140928,18.1
141018,18.9
141052,17.3
141053,18.7
141056,17.2
141078,18.9
141079,17.7
141354,17.3
141424,20.5
141432,20.0
141447,17.1
141484,16.4
141495,18.2
141498,18.3
141525,17.9
141526,19.9
141527,18.9
141531,19.0
141593,18.1
141614,19.4
141670,16.6
141761,17.3
141765,16.2
141851,17.7
141874,17.8
142040,16.2
142348,18.2
142464,18.1
142555,16.2
142561,18.1
142563,17.1
142781,16.1
143381,16.1
143404,16.7
143409,17.6
143487,18.7
143527,18.6
143624,15.8
143637,16.2
143643,18.3
143649,17.4
143651,16.0
143678,16.3
143947,15.3
143992,16.0
144332,16.4
144411,16.6
144861,15.5
144898,18.8
144900,18.3
144901,17.4
144922,17.3
145656,16.4
152558,16.8
152560,19.0
152561,19.0
152563,19.8
152564,20.3
152575,17.1
152637,18.0
152664,19.7
152667,16.3
152671,20.0
152679,16.6
152680,19.4
152685,19.3
152742,19.1
152754,19.2
152756,18.9
152770,18.4
152787,18.4
152828,21.1
152889,16.5
152895,18.1
152931,15.8
152941,17.7
152942,16.7
152952,17.6
152964,17.6
152978,19.4
153002,18.1
153195,17.5
153201,19.3
153219,18.4
153220,17.4
153243,17.4
153249,15.2
153267,17.8
153271,17.2
153306,16.6
153311,17.2
153315,19.2
153349,18.4
153415,17.0
153460,19.7
153591,16.9
153792,18.1
153814,18.3
153842,16.8
153951,18.6
153953,16.6
153957,17.6
153958,18.3
154007,17.9
154019,22.0
154020,19.1
154029,16.5
154035,17.4
154144,17.3
154229,16.6
154244,17.5
154268,18.0
154269,17.9
154275,20.2
154276,17.6
154278,16.5
154300,19.2
154302,17.6
154330,18.1
154347,16.0
154453,15.3
154555,16.5
154589,16.4
154590,21.7
154631,18.1
154652,18.7
154656,16.3
154658,19.3
154715,18.4
154807,18.4
154988,18.4
154991,18.5
154993,17.8
155110,17.4
155140,17.4
155334,16.9
155336,18.3
155338,20.5
155340,16.2
155341,18.2
159368,17.1
159399,16.5
159402,16.1
159454,17.8
159459,16.2
159467,18.0
159495,17.1
159504,16.5
159518,17.9
159533,17.5
159555,18.6
159560,17.0
159608,16.4
159609,17.1
159635,18.0
159677,19.4
159686,16.3
159699,17.8
159856,17.9
159857,15.4
159923,16.3
159928,18.0
159929,17.4
161989,17.1
161995,17.1
161998,17.6
161999,19.0
162000,19.3
162004,18.2
162011,16.6
162015,19.2
162038,16.6
162039,19.5
162058,17.8
162063,19.0
162080,19.8
162082,18.9
162116,19.4
162117,19.1
162120,20.5
162142,18.6
162149,17.4
162157,19.7
162161,17.3
162162,20.0
162168,17.0
162173,19.2
162181,18.2
162183,21.0
162186,15.1
162195,19.4
162196,18.8
162210,19.1
162214,18.6
162215,18.9
162269,17.0
162273,17.1
162361,20.1
162385,18.2
162416,21.7
162421,17.998
162422,20.5
162433,19.2
162452,18.4
162463,17.5
162470,19.3
162472,19.0
162474,18.4
162483,17.5
162510,17.2
162566,15.6
162567,20.0
162581,18.3
162635,16.4
162679,17.7
162687,19.2
162694,19.6
162695,20.1
162698,18.2
162723,17.4
162740,18.4
162741,17.4
162781,17.6
162783,20.7
162825,17.8
162854,18.7
162873,19.0
162882,18.7
162900,15.8
162903,18.8
162911,19.1
162913,18.2
162922,20.8
162926,16.9
162979,18.0
162980,16.5
162998,17.9
163000,19.0
163001,18.2
163014,17.4
163015,21.9
163023,19.2
163026,20.9
163051,16.3
163067,19.8
163070,18.3
163081,18.5
163132,18.3
163191,19.4
163243,16.4
163249,18.4
163250,15.5
163252,17.7
163295,19.3
163335,17.1
163348,20.0
163364,18.8
163373,18.9
163412,17.3
163454,18.9
163667,19.7
163679,19.2
163683,18.9
163691,17.0
163692,18.0
163693,16.3
163694,17.1
163696,16.4
163697,20.0
163732,15.4
163758,17.4
163760,16.4
163818,18.4
163899,16.9
163902,17.2
164120,19.3
164121,16.2
164184,19.3
164201,15.7
164202,20.8
164206,17.6
164207,21.2
164211,19.4
164214,19.0
164215,20.0
164216,17.2
164217,17.2
164221,20.1
164222,20.8
164294,20.4
164341,20.5
164342,20.8
164400,17.3
168044,19.0
168318,18.9
168378,16.8
168791,18.6
169352,19.1
169675,16.5
170013,17.8
170086,18.0
170502,17.2
170891,17.0
170903,18.1
171486,18.4
171576,18.5
171819,18.3
171839,19.1
172034,17.8
172678,18.7
172718,18.6
172722,17.6
172974,19.3
173232,18.1
173561,18.2
173664,19.4
173689,18.2
174050,17.5
174806,17.2
174881,18.0
175114,16.6
175189,18.4
175706,18.4
175729,20.3
175921,18.1
177016,20.0
177049,19.7
177255,16.6
177614,17.6
177651,17.4
178601,17.6
178871,17.7
179806,20.2
180186,17.4
183548,17.9
184266,19.4
184990,16.4
185702,17.9
185716,17.8
185851,18.2
185853,16.9
186822,18.1
186823,19.1
186844,17.5
187026,17.3
187040,19.2
188174,17.4
188452,17.4
189008,16.2
189011,19.0
189040,19.9
189058,16.5
189062,18.5
189173,18.9
189263,15.5
189552,16.8
189630,17.8
189700,19.0
189865,19.4
189973,17.6
190119,17.1
190135,17.2
190161,16.5
190166,17.0
190208,18.0
190491,20.9
190758,18.1
190788,18.3
191094,20.1
192559,20.4
192563,17.3
192642,16.3
193178,17.7
194006,20.3
194126,17.7
194268,18.2
194386,16.8
196068,18.0
196256,16.2
196625,20.2
197588,17.2
198752,19.6
198856,16.9
199003,18.1
199145,18.2
199801,19.5
200754,18.6
200840,17.6
202411,17.2
202435,18.0
202683,19.8
203015,18.3
203217,18.6
203471,19.3
204131,19.8
204232,18.4
205378,18.6
205388,20.6
205744,18.1
206359,18.4
206378,18.7
206910,17.1
207398,20.4
207945,19.5
207970,18.1
208023,20.4
208115,20.7
208565,17.1
208617,17.7
209215,24.2
209924,16.0
210012,16.7
211871,18.7
211914,17.7
212359,16.6
212546,17.6
213053,19.7
213869,17.7
214088,15.0
214869,16.4
215167,18.6
215188,15.4
215442,18.2
215588,19.5
215757,17.6
216115,18.8
216258,20.2
216523,20.5
216689,16.8
216707,17.5
216985,20.9
217013,18.7
217390,18.8
217430,19.6
217628,16.3
217683,18.6
217796,17.0
217807,18.1
217837,19.1
218017,19.6
218863,16.3
219021,17.1
219071,17.1
219527,16.7
220124,18.4
220839,17.3
220909,18.0
221455,19.4
221787,21.3
221980,19.0
222008,18.9
222073,18.1
222165,17.7
222869,17.6
223456,18.2
224926,17.5
225312,22.0
225416,17.0
225586,18.3
225900,17.7
226198,18.7
226219,17.9
226514,20.0
226554,19.5
228368,18.4
228502,20.0
228587,19.3
229007,17.0
229672,17.9
230089,19.4
230111,19.1
230118,17.3
230420,18.9
230549,20.6
230599,17.7
230979,16.5
231134,17.1
231792,18.5
231937,17.7
232368,18.2
232382,17.1
232691,19.9
234061,17.6
234145,21.3
234341,18.9
235086,17.3
235700,18.5
235756,18.8
236716,17.9
237442,18.1
237551,18.2
237805,17.2
238063,16.5
238456,19.3
239849,18.6
240320,20.2
241370,17.4
241596,17.1
241662,17.5
242147,16.9
242187,17.9
242191,19.0
242211,18.0
242216,15.8
242450,14.7
242643,17.4
242708,18.0
243025,15.9
243147,17.3
243298,15.6
243566,17.2
244670,18.6
244977,18.4
246138,18.1
247156,17.9
247360,19.2
247517,19.7
248083,16.1
248590,16.6
248818,17.4
248926,16.8
249595,17.7
249615,18.9
249816,19.1
249886,17.3
250162,19.3
250458,17.5
250577,18.2
250614,16.2
250620,18.1
250680,19.8
250697,17.8
250706,18.4
251346,16.9
251722,19.7
251732,21.8
252091,17.2
252373,18.1
252399,19.1
252558,20.0
252793,19.3
253062,21.0
253106,16.4
253586,19.3
253841,17.1
254417,17.2
254419,17.5
255071,18.4
255501,18.5
256004,23.0
256412,17.1
256670,18.0
257744,18.6
257838,17.7
258325,18.9
259221,19.1
259802,18.9
260141,18.3
260277,18.2
261938,20.2
262623,18.5
263976,18.4
264308,20.4
264357,21.0
264993,20.4
265032,16.6
265187,18.3
265196,18.6
265482,21.3
265661,16.6
265962,19.0
267131,18.0
267136,18.9
267221,19.8
267223,18.0
267270,17.7
267337,17.7
267494,16.0
267720,18.9
267729,18.2
267759,18.8
267940,20.3
269690,18.5
271480,17.5
274138,17.9
274855,18.5
275545,18.1
275558,19.1
275611,17.9
275677,19.1
275714,18.6
275792,18.4
275974,18.2
275975,19.2
275976,16.0
276033,18.7
276049,16.8
276111,18.5
276274,17.2
276392,19.3
276397,17.1
276409,18.4
276468,17.9
276660,18.0
276703,19.3
276732,17.7
276770,19.8
276786,17.7
276891,19.4
277039,18.6
277127,18.7
277142,16.8
277279,18.7
277473,16.8
277475,20.1
277570,19.3
277616,17.4
277617,18.3
277810,21.7
277830,20.7
277958,17.0
278327,15.4
278381,21.9
279744,19.8
279816,18.9
280136,17.1
280244,18.1
280491,19.0
281070,18.7
281365,17.6
281375,20.7
283457,19.1
283460,18.3
283729,17.9
284114,17.9
284422,17.4
285110,17.4
285179,19.3
285263,17.3
285331,18.3
285339,18.1
285540,18.5
285567,18.6
285571,18.1
285625,17.7
285638,17.4
285818,18.8
285838,17.7
285944,16.4
285990,18.0
286079,19.2
286080,21.1
288592,20.5
288807,18.5
288914,19.1
289227,18.9
289315,18.5
290772,17.7
292165,18.1
292220,19.5
293054,18.5
293726,22.6
294739,17.2
296318,18.5
297274,16.7
297300,19.2
297418,18.5
299582,18.0
301011,18.4
301844,19.6
302010,18.7
302156,18.9
302169,19.9
302311,19.3
302523,17.4
302591,19.7
302800,19.4
302830,18.7
302831,19.0
302871,19.4
303174,16.8
303248,18.2
303250,18.2
303262,18.6
303449,18.2
303450,20.4
303933,19.0
304088,19.2
304153,18.0
304293,18.8
304330,18.8
304640,19.1
305090,16.2
306367,15.7
306383,21.6
306431,17.4
306462,18.4
306523,17.9
306595,18.9
307005,18.0
307070,20.6
307161,18.4
307493,18.5
307564,20.8
307918,18.9
308041,19.0
308043,18.6
308127,18.1
308242,16.4
308635,21.9
308899,18.3
309203,17.6
309214,20.4
309662,19.8
309728,18.0
310402,18.5
310442,19.8
310560,17.9
310737,17.9
310842,19.7
311044,17.0
311066,18.1
311321,18.5
311554,18.7
311555,18.3
311925,19.7
312070,19.4
312473,18.5
312942,17.4
312956,19.6
313276,19.7
313538,18.5
313548,19.3
313552,20.9
313809,19.3
314079,19.7
314082,17.5
314212,18.5
315020,18.7
315098,16.9
315508,20.2
316695,18.9
317212,19.0
317255,19.8
317643,18.1
317685,18.2
318050,18.7
318160,18.1
318411,17.1
318450,20.0
319988,19.4
320378,21.2
322652,16.9
322705,19.3
322756,18.9
322763,16.8
322775,17.2
322913,16.9
322966,16.9
323179,18.2
323300,19.6
325102,20.1
325395,17.6
325769,17.9
326290,21.8
326291,19.0
326302,20.5
326332,17.9
326354,22.6
326386,18.4
326388,18.2
326683,18.3
326732,17.6
326742,18.1
326777,17.6
326946,18.4
327140,19.9
328059,19.5
329275,19.9
329291,19.2
329338,19.1
329340,19.2
329343,19.7
329390,19.0
329395,17.9
329437,19.4
329520,19.8
329571,18.9
329614,17.7
329669,16.6
329713,18.9
329770,17.9
329774,16.6
329915,17.1
330233,18.7
330659,22.7
330809,19.3
330825,16.3
331471,15.4
331509,18.2
331510,17.5
331769,19.9
331792,16.0
331876,20.5
331963,17.6
331990,19.6
331999,19.2
332408,17.8
332446,19.7
332775,19.7
333284,18.1
333311,19.1
333358,19.5
333478,18.2
333480,20.2
333510,18.7
333521,19.9
333555,17.3
333578,20.0
333707,19.4
333755,19.4
333888,16.4
333889,18.1
333908,17.5
334412,20.1
334673,17.7
335746,18.3
335758,19.6
337053,19.1
337069,18.5
337075,19.7
337084,19.7
337118,18.2
337119,18.6
337228,15.4
337248,20.0
337252,20.7
337345,20.6
337557,18.6
337558,19.3
337866,18.2
338049,17.2
338172,17.4
338176,16.8
338292,19.0
338347,18.2
338567,19.4
339492,18.2
339714,20.4
339715,19.1
340048,19.0
340291,19.8
340666,17.8
341050,20.3
341816,17.5
341843,20.0
342866,20.2
343098,18.7
343158,16.1
343166,17.3
344074,18.7
344076,18.8
344133,18.4
344143,18.2
344756,20.9
345646,19.7
345705,18.5
345722,18.0
345813,17.7
345853,16.2
347634,19.5
347813,17.6
348304,18.1
348306,21.5
348314,17.9
348400,17.1
348461,17.1
348595,18.9
348776,19.1
349063,17.3
349068,18.3
349074,18.3
349219,18.2
349507,18.6
349925,17.4
349928,18.6
350462,22.1
350513,17.9
350523,21.1
350536,19.7
350713,20.6
350751,20.8
350872,18.2
350964,18.6
350988,16.8
351278,18.8
351331,18.8
351340,18.1
351370,17.2
351508,19.6
351545,19.7
351815,18.4
352102,19.6
352143,17.2
353190,19.7
353938,18.1
353947,18.7
354030,18.5
354101,19.2
354127,19.2
354182,20.7
354332,18.2
354663,16.3
354713,16.6
354876,18.5
354952,19.3
355046,19.5
355256,16.8
355770,18.3
356285,17.3
356394,17.4
356991,18.9
357005,17.9
357022,19.1
357024,18.9
357028,19.4
357058,19.9
357311,16.6
357414,18.3
357439,18.9
357594,19.5
357618,19.0
357621,18.4
357622,20.3
358453,19.8
358471,19.1
358744,18.8
359170,20.0
359242,18.9
359369,18.5
359592,19.8
360191,20.6
360192,19.0
360433,17.7
360502,20.5
361071,15.4
361123,20.3
361518,17.1
361532,19.2
361538,18.5
361611,18.2
361689,19.3
361754,18.9
361861,17.0
362310,18.0
363024,19.2
363027,19.5
363067,19.1
363069,19.1
363071,20.3
363075,17.7
363084,19.9
363116,20.1
363163,17.8
363267,19.9
363298,18.1
363305,21.4
363344,20.0
363505,18.1
363599,21.0
363617,18.3
363626,18.7
363734,18.7
363790,17.7
363814,17.8
363831,19.2
364136,20.2
364762,19.4
364877,17.4
365014,20.2
365071,18.1
365246,16.0
365424,21.9
365449,20.1
366470,19.2
366615,16.9
366733,18.8
366746,20.2
366774,17.7
366833,16.6
367248,20.0
367390,19.1
367525,17.8
367638,18.4
367684,18.1
367789,21.8
367943,24.0
368184,19.5
368203,20.4
368565,20.0
368664,18.7
368790,19.8
368949,19.6
369057,21.3
369264,16.3
369296,17.9
369452,17.9
369454,19.4
369983,20.2
369984,18.7
369986,20.6
370037,19.0
370061,17.4
370307,16.7
370688,17.3
370702,17.1
371336,17.4
371660,21.1
371973,19.5
373135,19.5
373393,19.1
373428,18.5
373503,20.0
373579,18.7
374038,17.0
374158,18.8
374188,17.3
374267,18.9
374449,19.4
374851,16.8
374855,20.0
375054,20.6
375103,18.4
375505,20.0
375657,21.5
376707,17.1
376729,19.1
376775,18.4
376778,17.1
376788,19.2
376848,19.4
376864,19.9
376879,22.0
376883,19.2
377097,19.6
377732,17.0
377972,19.4
378124,18.2
378160,19.6
378358,19.1
378526,20.2
378610,17.5
378842,19.7
380128,20.2
380160,17.7
380188,18.6
380205,19.5
380321,18.1
380359,16.9
380455,17.9
380476,19.4
380524,20.1
380636,19.7
380818,20.5
380929,19.6
380981,18.6
381181,19.7
381564,18.1
381677,18.3
381906,17.8
381989,19.9
382395,16.2
382406,20.2
382459,19.1
382503,18.8
382625,18.3
382745,20.3
382758,20.2
382825,19.3
382875,21.6
383610,18.4
385186,17.5
385252,19.3
385268,15.7
385343,16.6
385402,17.0
385423,19.2
385497,18.8
385580,16.1
385605,18.9
385843,20.4
386259,15.7
386281,17.9
386298,20.0
386454,19.9
386504,18.6
386720,17.0
386847,18.0
387505,18.4
387648,19.4
387668,20.4
387717,19.2
387733,19.0
387746,20.0
387793,16.6
387816,19.4
387871,19.0
388185,17.7
388188,18.9
388189,20.4
388468,18.3
388567,18.0
388798,18.4
388838,19.5
388945,20.4
389694,18.2
390522,20.7
390536,18.2
390725,19.7
390929,20.2
391033,19.0
391151,17.1
391211,18.5
391275,17.9
391449,18.5
391451,19.7
391508,19.0
392211,17.3
392476,18.9
392704,19.0
393359,19.2
393569,20.3
393908,17.7
394130,17.2
394155,20.0
394392,18.5
394783,19.7
395143,19.0
395207,19.7
395289,17.9
396593,19.0
396730,18.5
396793,20.2
396794,17.8
397237,16.7
397326,18.9
397471,18.1
397474,17.2
397847,18.7
398188,19.5
"1979 XB",18.6
"1982 YA",18.0
"1983 LC",19.3
"1985 WA",18.1
"1986 NA",19.8
"1987 SF3",18.8
"1987 WC",19.7
"1988 NE",18.2
"1989 AZ",19.6
"1989 UP",20.5
"1989 VB",19.7
"1990 UN",23.5
"1990 UO",19.5
"1990 UP",20.4
"1991 BA",28.6
"1991 GO",19.9
"1991 JR",23.4
"1991 RJ2",19.4
"1991 TT",26.0
"1991 TU",28.4
"1991 TB2",17.1
"1991 TF3",19.2
"1991 VA",26.5
"1991 VG",28.5
"1991 XA",23.7
"1991 XB",18.8
"1992 BC",20.0
"1992 DU",25.3
"1992 JD",25.0
"1992 SZ",20.1
"1992 YD3",26.4
"1993 BD2",19.0
"1993 BD3",26.2
"1993 BU3",21.5
"1993 DA",26.4
"1993 FS",19.6
"1993 FA1",25.9
"1993 GD",20.8
"1993 HC",20.6
"1993 HD",25.1
"1993 HP1",27.1
"1993 KA",26.0
"1993 KA2",29.0
"1993 RA",19.2
"1993 TZ",26.0
"1993 TQ2",19.9
"1993 UA",25.4
"1993 UD",20.2
"1993 VC",20.5
"1994 BB",23.5
"1994 CB",21.0
"1994 CJ1",21.3
"1994 EK",20.3
"1994 EU",25.9
"1994 ES1",28.5
"1994 FA",25.2
"1994 GK",24.2
"1994 GL",24.4
"1994 GV",27.4
"1994 JX",17.1
"1994 NE",19.8
"1994 NK",20.0
"1994 RB",23.4
"1994 RC",19.3
"1994 TA2",20.3
"1994 TE2",22.7
"1994 UG",21.0
"1994 US",21.0
"1994 VH8",27.7
"1994 WR12",22.0
"1994 XD",19.1
"1994 XG",18.6
"1994 XL1",20.9
"1994 XM1",28.2
"1995 BK2",22.6
"1995 CR",21.7
"1995 CS",25.5
"1995 DV1",23.0
"1995 DW1",21.2
"1995 FF",26.5
"1995 FG",23.0
"1995 FJ",20.3
"1995 FO",20.9
"1995 FX",20.1
"1995 HM",23.0
"1995 LA",24.0
"1995 LG",18.7
"1995 NA",23.2
"1995 SB",22.2
"1995 SC1",22.7
"1995 SD1",20.6
"1995 SA4",22.3
"1995 UB",27.3
"1995 UC2",21.4
"1995 YR1",20.2
"1996 AP1",24.7
"1996 AW1",19.4
"1996 AE2",20.3
"1996 BT",23.0
"1996 BA1",20.6
"1996 BG1",23.8
"1996 FS1",20.1
"1996 FT1",24.4
"1996 FO3",20.5
"1996 FQ3",20.8
"1996 GQ",23.1
"1996 HN",21.5
"1996 JA1",21.0
"1996 KE",19.2
"1996 MQ",24.5
"1996 RY3",20.4
"1996 TC1",23.9
"1996 TP6",20.0
"1996 TD9",23.8
"1996 VB3",22.4
"1996 VZ4",24.2
"1996 XZ12",25.4
"1996 XX14",19.2
"1997 AC11",20.5
"1997 CD17",27.5
"1997 EN23",22.8
"1997 GK3",22.8
"1997 GL3",19.1
"1997 GC32",18.5
"1997 GD32",21.5
"1997 MS",19.1
"1997 PN",19.7
"1997 QK1",20.3
"1997 RT",19.8
"1997 TZ16",24.5
"1997 TC25",24.6
"1997 TT25",19.3
"1997 UR",23.2
"1997 UZ10",23.0
"1997 UA11",25.2
"1997 VG",22.2
"1997 VM4",18.0
"1997 VN4",23.4
"1997 VG6",19.6
"1997 WQ23",20.7
"1997 XR2",20.9
"1997 XS2",19.4
"1997 XE10",25.0
"1997 XV11",18.3
"1997 YM3",17.2
"1997 YM9",24.0
"1997 YR10",20.1
"1998 BY7",21.5
"1998 BT13",26.5
"1998 BR26",26.0
"1998 DX11",27.0
"1998 DV20",20.3
"1998 DK36",25.0
"1998 EE3",27.2
"1998 EP4",21.5
"1998 FL3",22.
"1998 FL5",21.5
"1998 FM9",19.4
"1998 FN9",20.7
"1998 FG12",21.0
"1998 FF14",20.7
"1998 FJ74",18.8
"1998 GC1",20.9
"1998 GL10",18.5
"1998 HH1",23.2
"1998 HK1",19.6
"1998 HM1",24.4
"1998 HN3",18.3
"1998 HD14",20.9
"1998 HT31",20.8
"1998 HH49",21.3
"1998 HK49",22.3
"1998 KH",19.0
"1998 KD3",20.6
"1998 KF3",18.9
"1998 KO3",19.5
"1998 KH9",18.5
"1998 KJ17",23.5
"1998 KY26",25.5
"1998 LD",20.1
"1998 LE",20.5
"1998 MS2",20.3
"1998 MV5",24.0
"1998 MW5",19.1
"1998 MR24",19.2
"1998 OP4",24.0
"1998 QP",21.2
"1998 QQ",18.7
"1998 QH1",20.7
"1998 QV3",20.5
"1998 QH28",22.9
"1998 QK28",19.4
"1998 QQ52",20.8
"1998 QA62",19.0
"1998 QA105",21.5
"1998 RN1",18.9
"1998 SG2",19.7
"1998 SH2",20.9
"1998 SJ2",18.1
"1998 SS4",21.8
"1998 SU4",21.2
"1998 SD9",24.2
"1998 SY14",20.6
"1998 SZ14",19.1
"1998 SB15",20.9
"1998 SZ27",20.6
"1998 SE35",19.2
"1998 SL36",20.3
"1998 SJ70",18.3
"1998 TT3",18.8
